id,datetime,text,thread_text,status,category,subcategory,hashtags
2025111412,2025-11-14 23:30,"放課後の教室は、光の向きがゆっくり変わる。休符の居場所は窓の端で細く折れて、黒板の粉の上に落ちる。

私は急がない。子どもたちが帰ったあとにだけ見える線を、一本ずつ確かめる。

声を使わない合図の練習は、たいてい静かな場所でうまくいく。

明日の私が見つけられるように、黒板の端に小さな点を一つ置いておく。",黒板の端に指を置いて、深呼吸を一つ。合図は音じゃなくて、ここにある。,pending,教室短編,休符の居場所,exp:ppd=12;len=L;op=sensory;end=yoin;br=3;concept=observation;tense=present;emoji=0;thread=yes
2025111501,2025-11-15 08:30,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かぶのを思う。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。

窓の外の雲は、ノートの罫線みたいに細く重なっていた。",,pending,教室短編,チャイムの前後,exp:len=L;op=introspect;end=yoin;br=3;concept=observation;tense=present;emoji=0;thread=no
2025111502,2025-11-15 09:30,"窓ぎわに立ったとき、チャイムの前後の匂いが薄く流れ込んだ。
子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

黒板の端に小さな点を一つ残した。明日の私への目印だった。",,pending,教室短編,チャイムの前後,exp:len=M;op=sensory;end=softhook;br=2;concept=observation;tense=past;emoji=0;thread=no
2025111503,2025-11-15 11:00,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かぶのを思う。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

黒板の端に小さな点を一つ。明日の私が見つける目印にする。

窓の外の雲は、ノートの罫線みたいに細く重なっていた。",,pending,教室短編,チャイムの前後,exp:len=L;op=introspect;end=softhook;br=3;concept=observation;tense=present;emoji=0;thread=no
2025111504,2025-11-15 12:00,"窓ぎわに立つと、チャイムの前後の匂いが薄く流れ込む。

教室の時計が一度だけ長く鳴る。

連絡帳の余白に短い返事を書く。説明のない安心が、ときどき一番届く。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=M;op=sensory;end=yoin;br=4;concept=parent;tense=present;emoji=0;thread=no
2025111505,2025-11-15 13:00,"窓ぎわに立つと、チャイムの前後の匂いが薄く流れ込む。

教室の時計が一度だけ長く鳴る。

連絡帳の余白に短い返事を書く。説明のない安心が、ときどき一番届く。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=S;op=sensory;end=yoin;br=4;concept=parent;tense=present;emoji=0;thread=no
2025111506,2025-11-15 13:30,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かぶのを思う。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=M;op=introspect;end=yoin;br=3;concept=observation;tense=present;emoji=0;thread=no
2025111507,2025-11-15 14:00,"窓ぎわに立つと、チャイムの前後の匂いが薄く流れ込む。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=M;op=sensory;end=yoin;br=3;concept=observation;tense=present;emoji=0;thread=no
2025111508,2025-11-15 15:00,"窓ぎわに立つと、チャイムの前後の匂いが薄く流れ込む。

教室の時計が一度だけ長く鳴る。

配るプリントを一枚だけ残し、手の中で折り目を感じる。言葉より先に、視線の高さを揃える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=M;op=sensory;end=yoin;br=4;concept=teacher;tense=present;emoji=0;thread=no
2025111509,2025-11-15 15:30,"『先生、きょうのチャイムの前後は晴れ？』と誰かが聞いた。
子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少し静かになった。私はその静けさをポケットにしまった。",,pending,教室短編,チャイムの前後,exp:len=S;op=dialogue;end=yoin;br=2;concept=observation;tense=past;emoji=0;thread=no
2025111510,2025-11-15 16:00,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かぶのを思う。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=M;op=introspect;end=yoin;br=3;concept=observation;tense=present;emoji=0;thread=no
2025111511,2025-11-15 16:30,"窓ぎわに立ったとき、チャイムの前後の匂いが薄く流れ込んだ。
配るプリントを一枚だけ残し、手の中で折り目を感じる。言葉より先に、視線の高さを揃える。

チャイムの前後だけ、チャイムの前後は少し静かになった。私はその静けさをポケットにしまった。",,pending,教室短編,チャイムの前後,exp:len=M;op=sensory;end=yoin;br=2;concept=teacher;tense=past;emoji=0;thread=no
2025111512,2025-11-15 17:00,"窓ぎわに立つと、チャイムの前後の匂いが薄く流れ込む。

教室の時計が一度だけ長く鳴る。

配るプリントを一枚だけ残し、手の中で折り目を感じる。言葉より先に、視線の高さを揃える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=M;op=sensory;end=yoin;br=4;concept=teacher;tense=present;emoji=0;thread=no
2025111513,2025-11-15 17:30,"「先生、きょうのチャイムの前後は晴れ？」と誰かが聞く。

窓枠は季節の重さで少しきしむ。鉛筆立ては、昼休みになると光の帯の中に避難する。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=S;op=dialogue;end=yoin;br=3;concept=object;tense=present;emoji=0;thread=no
2025111514,2025-11-15 18:00,"窓ぎわに立ったとき、チャイムの前後の匂いが薄く流れ込んだ。
窓枠は季節の重さで少しきしむ。鉛筆立ては、昼休みになると光の帯の中に避難する。

チャイムの前後だけ、チャイムの前後は少し静かになった。私はその静けさをポケットにしまった。",,pending,教室短編,チャイムの前後,exp:len=M;op=sensory;end=yoin;br=2;concept=object;tense=past;emoji=0;thread=no
2025111515,2025-11-15 18:30,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かぶのを思う。

連絡帳の余白に短い返事を書く。説明のない安心が、ときどき一番届く。

黒板の端に小さな点を一つ。明日の私が見つける目印にする。

窓の外の雲は、ノートの罫線みたいに細く重なっていた。",,pending,教室短編,チャイムの前後,exp:len=L;op=introspect;end=softhook;br=3;concept=parent;tense=present;emoji=0;thread=no
2025111516,2025-11-15 19:00,"窓ぎわに立つと、チャイムの前後の匂いが薄く流れ込む。

連絡帳の余白に短い返事を書く。説明のない安心が、ときどき一番届く。

黒板の端に小さな点を一つ。明日の私が見つける目印にする。

窓の外の雲は、ノートの罫線みたいに細く重なっていた。",,pending,教室短編,チャイムの前後,exp:len=L;op=sensory;end=softhook;br=3;concept=parent;tense=present;emoji=0;thread=no
2025111517,2025-11-15 19:30,"「先生、きょうのチャイムの前後は晴れ？」と誰かが聞く。
子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=S;op=dialogue;end=yoin;br=2;concept=observation;tense=present;emoji=0;thread=no
2025111518,2025-11-15 20:00,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かんでいたのを思い出す。

配るプリントを一枚だけ残し、手の中で折り目を感じる。言葉より先に、視線の高さを揃える。

黒板の端に小さな点を一つ残した。明日の私への目印だった。",黒板の端に指を置いて、深呼吸を一つ。合図は音じゃなくて、ここにある。,pending,教室短編,チャイムの前後,exp:len=M;op=introspect;end=softhook;br=3;concept=teacher;tense=past;emoji=0;thread=yes
2025111519,2025-11-15 20:30,"窓ぎわに立つと、チャイムの前後の匂いが薄く流れ込む。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。

（少しだけ、胸のあたりが軽い🙂）

窓の外の雲は、ノートの罫線みたいに細く重なっていた。",黒板の端に指を置いて、深呼吸を一つ。合図は音じゃなくて、ここにある。,pending,教室短編,チャイムの前後,exp:len=L;op=sensory;end=yoin;br=3;concept=observation;tense=present;emoji=0;thread=yes
2025111520,2025-11-15 21:00,"「先生、きょうのチャイムの前後は晴れ？」と誰かが聞く。

配るプリントを一枚だけ残し、手の中で折り目を感じる。言葉より先に、視線の高さを揃える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",黒板の端に指を置いて、深呼吸を一つ。合図は音じゃなくて、ここにある。,pending,教室短編,チャイムの前後,exp:len=S;op=dialogue;end=yoin;br=3;concept=teacher;tense=present;emoji=0;thread=yes
2025111521,2025-11-15 21:30,"「先生、きょうのチャイムの前後は晴れ？」と誰かが聞く。
子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

チャイムの前後だけ、チャイムの前後は少しだけ静かになる。私はその静けさをポケットにしまう。",,pending,教室短編,チャイムの前後,exp:len=M;op=dialogue;end=yoin;br=2;concept=observation;tense=present;emoji=0;thread=no
2025111522,2025-11-15 22:00,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かぶのを思う。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

黒板の端に小さな点を一つ。明日の私が見つける目印にする。

（少しだけ、胸のあたりが軽い🙂）",黒板の端に指を置いて、深呼吸を一つ。合図は音じゃなくて、ここにある。,pending,教室短編,チャイムの前後,exp:len=S;op=introspect;end=softhook;br=3;concept=observation;tense=present;emoji=0;thread=yes
2025111523,2025-11-15 22:30,"黒板の粉を払うたび、チャイムの前後に似た形の雲が浮かぶのを思う。

教室の時計が一度だけ長く鳴る。

子どもたちの目線は低く、机の角で風が曲がる。私は何も言わず、その曲がり方だけを覚える。

黒板の端に小さな点を一つ。明日の私が見つける目印にする。",,pending,教室短編,チャイムの前後,exp:len=S;op=introspect;end=softhook;br=4;concept=observation;tense=present;emoji=0;thread=no
2025111524,2025-11-15 23:00,"『先生、きょうのチャイムの前後は晴れ？』と誰かが聞いた。

窓枠は季節の重さで少しきしむ。鉛筆立ては、昼休みになると光の帯の中に避難する。

チャイムの前後だけ、チャイムの前後は少し静かになった。私はその静けさをポケットにしまった。",黒板の端に指を置いて、深呼吸を一つ。合図は音じゃなくて、ここにある。,pending,教室短編,チャイムの前後,exp:len=S;op=dialogue;end=yoin;br=3;concept=object;tense=past;emoji=0;thread=yes
2025111525,2025-11-15 23:30,"『先生、きょうのチャイムの前後は晴れ？』と誰かが聞いた。

窓枠は季節の重さで少しきしむ。鉛筆立ては、昼休みになると光の帯の中に避難する。

チャイムの前後だけ、チャイムの前後は少し静かになった。私はその静けさをポケットにしまった。",,pending,教室短編,チャイムの前後,exp:len=M;op=dialogue;end=yoin;br=3;concept=object;tense=past;emoji=0;thread=no
